iter	Passed	Remaining
750	65127	455197
751	65228	455211
752	65320	455159
753	65418	455153
754	65496	455007
755	65583	454919
756	65657	454745
757	65736	454604
758	65831	454577
759	65922	454519
760	66007	454418
761	66098	454358
762	66198	454366
763	66273	454199
764	66358	454103
765	66449	454041
766	66534	453946
767	66624	453876
768	66747	454041
769	66881	454275
770	66982	454279
771	67057	454114
772	67157	454115
773	67247	454047
774	67316	453843
775	67407	453784
776	67484	453633
777	67567	453520
778	67650	453404
779	67744	453366
780	67856	453446
781	67965	453510
782	68052	453421
783	68154	453433
784	68231	453282
785	68323	453232
786	68396	453053
787	68489	453002
788	68573	452900
789	68665	452845
790	68764	452834
791	68857	452787
792	68936	452650
793	69045	452712
794	69134	452634
795	69232	452619
796	69313	452493
797	69408	452461
798	69515	452505
799	69624	452557
800	69753	452742
801	69874	452880
802	69970	452844
803	70053	452733
804	70166	452814
805	70269	452830
806	70334	452600
807	70423	452523
808	70496	452346
809	70597	452345
810	70670	452170
811	70758	452088
812	70875	452192
813	70971	452159
814	71080	452211
815	71193	452289
816	71306	452361
817	71392	452267
818	71480	452183
819	71583	452198
820	71674	452134
821	71773	452120
822	71863	452049
823	71967	452065
824	72073	452100
825	72168	452060
826	72248	451922
827	72331	451812
828	72414	451692
829	72505	451633
830	72599	451583
831	72681	451461
832	72758	451314
833	72862	451330
834	72942	451195
835	73024	451077
836	73123	451058
837	73214	450994
838	73297	450879
839	73394	450850
840	73480	450758
841	73579	450740
842	73668	450664
843	73753	450563
844	73847	450516
845	73929	450392
846	74036	450427
847	74124	450338
848	74220	450303
849	74320	450296
850	74425	450316
851	74521	450278
852	74613	450215
853	74708	450175
854	74794	450079
855	74893	450059
856	74994	450055
857	75077	449940
858	75155	449793
859	75260	449815
860	75335	449652
861	75442	449678
862	75529	449586
863	75617	449506
864	75720	449509
865	75853	449688
866	76006	449988
867	76109	449993
868	76191	449869
869	76285	449819
870	76389	449829
871	76475	449731
872	76552	449580
873	76636	449474
874	76751	449543
875	76865	449609
876	76983	449697
877	77109	449834
878	77210	449823
879	77299	449741
880	77413	449803
881	77485	449629
882	77577	449564
883	77674	449529
884	77751	449375
885	77837	449281
886	77924	449187
887	78028	449192
888	78145	449273
889	78245	449252
890	78344	449229
891	78438	449174
892	78549	449217
893	78632	449102
894	78762	449255
895	78862	449232
896	78965	449234
897	79053	449145
898	79143	449067
899	79214	448881
900	79300	448780
901	79396	448741
902	79466	448548
903	79562	448507
904	79677	448571
905	79772	448523
906	79879	448537
907	79982	448538
908	80084	448527
909	80191	448541
910	80299	448565
911	80413	448623
912	80491	448478
913	80586	448428
914	80682	448384
915	80795	448433
916	80887	448362
917	80996	448393
918	81096	448370
919	81183	448273
920	81282	448244
921	81380	448212
922	81482	448196
923	81590	448217
924	81694	448216
925	81802	448236
926	81888	448136
927	81980	448065
928	82063	447950
929	82144	447820
930	82226	447699
931	82316	447617
932	82408	447547
933	82495	447455
934	82584	447367
935	82662	447226
936	82755	447163
937	82879	447267
938	82969	447188
939	83058	447100
940	83150	447035
941	83244	446976
942	83340	446929
943	83445	446926
944	83542	446884
945	83625	446769
946	83708	446652
947	83799	446578
948	83890	446500
949	83975	446393
950	84052	446247
951	84145	446183
952	84227	446058
953	84342	446114
954	84454	446149
955	84551	446107
956	84645	446046
957	84753	446060
958	84847	446002
959	84965	446071
960	85071	446074
961	85164	446008
962	85263	445971
963	85363	445945
964	85467	445938
965	85565	445897
966	85660	445841
967	85763	445829
968	85855	445759
969	85959	445749
970	86065	445748
971	86163	445710
972	86265	445689
973	86373	445699
974	86480	445709
975	86570	445622
976	86661	445548
977	86763	445527
978	86875	445559
979	86976	445530
980	87072	445481
981	87163	445403
982	87258	445347
983	87360	445326
984	87466	445325
985	87565	445288
986	87673	445296
987	87810	445453
988	87923	445485
989	88026	445468
990	88113	445366
991	88211	445323
992	88304	445255
993	88395	445179
994	88476	445047
995	88568	444977
996	88647	444838
997	88731	444723
998	88833	444700
999	88930	444650
1000	89048	444707
1001	89147	444668
1002	89248	444642
1003	89360	444668
1004	89454	444603
1005	89549	444543
1006	89646	444493
1007	89719	444327
1008	89801	444199
1009	89898	444153
