iter	Passed	Remaining
836	84467	520633
837	84589	520660
838	84677	520476
839	84794	520477
840	84910	520465
841	85023	520442
842	85137	520417
843	85240	520328
844	85338	520210
845	85445	520144
846	85542	520022
847	85661	520029
848	85764	519943
849	85868	519858
850	85943	519599
851	86074	519681
852	86214	519812
853	86323	519759
854	86433	519710
855	86510	519469
856	86631	519487
857	86726	519351
858	86813	519164
859	86919	519088
860	87031	519055
861	87120	518881
862	87235	518862
863	87335	518756
864	87411	518504
865	87522	518462
866	87619	518338
867	87735	518326
868	87867	518409
869	87986	518414
870	88079	518264
871	88207	518317
872	88311	518238
873	88428	518227
874	88540	518192
875	88688	518362
876	88831	518506
877	88968	518610
878	89079	518568
879	89170	518402
880	89296	518447
881	89395	518333
882	89484	518160
883	89620	518255
884	89735	518238
885	89824	518060
886	89918	517918
887	90011	517766
888	90114	517674
889	90209	517540
890	90310	517437
891	90445	517524
892	90556	517480
893	90661	517401
894	90766	517317
895	90857	517156
896	90971	517126
897	91065	516985
898	91166	516882
899	91281	516856
900	91409	516903
901	91490	516685
902	91564	516431
903	91689	516461
904	91803	516430
905	91932	516486
906	92046	516457
907	92163	516442
908	92267	516353
909	92377	516300
910	92498	516308
911	92619	516312
912	92715	516181
913	92817	516081
914	92904	515900
915	93006	515800
916	93136	515858
917	93225	515684
918	93343	515676
919	93486	515801
920	93601	515772
921	93719	515762
922	93813	515616
923	93896	515416
924	94004	515347
925	94104	515239
926	94215	515185
927	94346	515244
928	94449	515149
929	94565	515128
930	94648	514923
931	94775	514962
932	94899	514977
933	95013	514945
934	95138	514968
935	95242	514879
936	95340	514755
937	95439	514642
938	95551	514596
939	95644	514446
940	95765	514446
941	95896	514500
942	96018	514508
943	96146	514546
944	96274	514583
945	96437	514808
946	96593	514995
947	96704	514939
948	96794	514773
949	96886	514619
950	97034	514762
951	97135	514653
952	97247	514606
953	97378	514657
954	97485	514580
955	97571	514393
956	97683	514344
957	97773	514178
958	97885	514128
959	97994	514060
960	98097	513966
961	98211	513924
962	98324	513882
963	98418	513736
964	98539	513733
965	98605	513443
966	98707	513341
967	98837	513382
968	98964	513407
969	99081	513386
970	99209	513418
971	99313	513324
972	99411	513201
973	99519	513127
974	99624	513040
